"","code","day","p.young","p.old","weekdays"
"1465",49,2018-04-25,10112.2288627283,15389.9642354315,"수"
"1466",49,2018-04-26,10647.9645817981,16422.154000166,"목"
"1467",49,2018-04-27,10408.0158633293,16641.2677870111,"금"
"1468",49,2018-04-28,11526.9260273589,17372.5204960163,"토"
"1469",49,2018-04-29,12819.9145188089,17887.1424232291,"일"
"1470",49,2018-04-30,11700.0740341458,16674.8456767697,"월"
"1471",50,2018-04-01,4383.99092858281,6970.49832808908,"일"
"1472",50,2018-04-02,4205.62110827334,6434.18158055271,"월"
"1473",50,2018-04-03,4067.30830835329,6707.14500093268,"화"
"1474",50,2018-04-04,4173.55553749582,6744.84783674235,"수"
"1475",50,2018-04-05,4171.44147162313,6747.952515113,"목"
"1476",50,2018-04-06,4750.8984252345,6698.4869343918,"금"
"1477",50,2018-04-07,4631.44742656992,6846.30005213441,"토"
"1478",50,2018-04-08,4759.01696392376,6958.16487197057,"일"
"1479",50,2018-04-09,4133.50446024885,6387.26572093709,"월"
"1480",50,2018-04-10,4214.06794659266,6644.56539789579,"화"
"1481",50,2018-04-11,4261.59427037381,6849.64425835532,"수"
"1482",50,2018-04-12,4507.39872205066,6892.77353420821,"목"
"1483",50,2018-04-13,4500.62122376583,6934.54442453405,"금"
"1484",50,2018-04-14,4478.84682834167,7042.39636015526,"토"
"1485",50,2018-04-15,4749.47364304407,6981.45178618657,"일"
"1486",50,2018-04-16,4372.22573679738,6635.28640614422,"월"
"1487",50,2018-04-17,4197.28380755007,6577.86227737484,"화"
"1488",50,2018-04-18,4188.19629940698,6462.45427668995,"수"
"1489",50,2018-04-19,4282.61844634679,6658.03140653989,"목"
"1490",50,2018-04-20,4299.49366537138,6633.70876600517,"금"
"1491",50,2018-04-21,4271.25468961918,6743.22572039662,"토"
"1492",50,2018-04-22,4312.72413850827,6819.96156416875,"일"
"1493",50,2018-04-23,4013.81238582772,6546.93600618026,"월"
"1494",50,2018-04-24,3899.16921719592,6198.38998428439,"화"
"1495",50,2018-04-25,4287.9265699349,6414.8313147484,"수"
"1496",50,2018-04-26,4469.3183645434,6642.8014825573,"목"
"1497",50,2018-04-27,4371.61728639543,6639.84903096702,"금"
"1498",50,2018-04-28,4233.90134294977,6640.34865444222,"토"
"1499",50,2018-04-29,4217.90623359529,6716.59704443044,"일"
"1500",50,2018-04-30,3933.75081125013,6387.2980965404,"월"
"1501",51,2018-04-01,3483.06277175672,7926.47645173804,"일"
"1502",51,2018-04-02,3744.56706969732,8810.36250122977,"월"
"1503",51,2018-04-03,3557.49756214087,8035.35769698389,"화"
"1504",51,2018-04-04,3393.81091940808,7896.98297661044,"수"
"1505",51,2018-04-05,3350.23402293082,7610.71243880615,"목"
"1506",51,2018-04-06,3334.53311830371,7253.88611754472,"금"
"1507",51,2018-04-07,3297.70591782276,7436.1415035977,"토"
"1508",51,2018-04-08,3498.37740538613,7665.60645223377,"일"
"1509",51,2018-04-09,3883.58164952872,8602.79165101383,"월"
"1510",51,2018-04-10,3558.84980210541,7997.00070284302,"화"
"1511",51,2018-04-11,3502.68126112273,8004.34079530421,"수"
"1512",51,2018-04-12,3504.06901236711,7703.817677381,"목"
"1513",51,2018-04-13,3328.07048064591,7541.77966915632,"금"
"1514",51,2018-04-14,3342.99064774382,7727.44270960614,"토"
"1515",51,2018-04-15,3406.43660621329,7913.33061117379,"일"
"1516",51,2018-04-16,3692.2554194017,8569.08925373306,"월"
"1517",51,2018-04-17,3543.67604697879,8151.28501171902,"화"
"1518",51,2018-04-18,3382.87505201407,7539.82624205083,"수"
"1519",51,2018-04-19,3327.88838706041,7502.57206366417,"목"
"1520",51,2018-04-20,3393.19102985341,7478.83397998446,"금"
"1521",51,2018-04-21,3370.93242261455,7598.3957241622,"토"
"1522",51,2018-04-22,3537.35419193044,7949.14395176136,"일"
"1523",51,2018-04-23,3827.41178738559,8843.92906673339,"월"
"1524",51,2018-04-24,3824.17286524897,8577.7142174126,"화"
"1525",51,2018-04-25,3640.93025052076,8010.67972126392,"수"
"1526",51,2018-04-26,3570.34970628016,7856.07433592062,"목"
"1527",51,2018-04-27,3421.71390372871,7466.30764731489,"금"
"1528",51,2018-04-28,3491.31043155935,7353.3246295873,"토"
"1529",51,2018-04-29,3692.21861526802,7833.58111193167,"일"
"1530",51,2018-04-30,3867.44650960936,8813.49194226524,"월"
"1531",52,2018-04-01,8427.31975580208,16343.7320715143,"일"
"1532",52,2018-04-02,8648.30167098094,17131.1337081926,"월"
"1533",52,2018-04-03,8127.04232814204,16385.2172467589,"화"
"1534",52,2018-04-04,7785.46972483963,15781.2803534521,"수"
"1535",52,2018-04-05,7789.18790023343,15997.654004778,"목"
"1536",52,2018-04-06,7848.22669652509,16181.9437569866,"금"
"1537",52,2018-04-07,7696.79980785103,16090.263347563,"토"
"1538",52,2018-04-08,8389.43532670997,16648.0360257499,"일"
"1539",52,2018-04-09,8644.62842066228,17082.3913439679,"월"
"1540",52,2018-04-10,7879.76557417958,16518.4694163037,"화"
"1541",52,2018-04-11,7685.61952875587,16595.8744660538,"수"
"1542",52,2018-04-12,7839.83912891423,16455.8324003775,"목"
"1543",52,2018-04-13,8033.57861370601,16545.7446244411,"금"
"1544",52,2018-04-14,8168.32812350429,16531.8950757475,"토"
"1545",52,2018-04-15,8859.26377738778,16670.8100879119,"일"
"1546",52,2018-04-16,8850.34612875693,16805.9577207308,"월"
"1547",52,2018-04-17,8066.17547705524,16627.6475321181,"화"
"1548",52,2018-04-18,7961.84619437462,16189.6722520258,"수"
"1549",52,2018-04-19,8130.03235107922,16138.9275386854,"목"
"1550",52,2018-04-20,7904.779717569,16204.576272965,"금"
"1551",52,2018-04-21,7819.54178407957,16458.3396259811,"토"
"1552",52,2018-04-22,8538.57168907,17027.5282500029,"일"
"1553",52,2018-04-23,8819.89401113414,17229.094891156,"월"
"1554",52,2018-04-24,8641.79755741305,17404.1869789206,"화"
"1555",52,2018-04-25,7898.33558684784,17297.702536673,"수"
"1556",52,2018-04-26,7834.91084800469,16762.8806453463,"목"
"1557",52,2018-04-27,7706.55556786472,16814.5470447965,"금"
"1558",52,2018-04-28,8208.41329463616,16531.4069077859,"토"
"1559",52,2018-04-29,8608.84469606567,16860.4344890517,"일"
"1560",52,2018-04-30,8629.11904152404,17158.2355078211,"월"
"1561",53,2018-04-01,100333.844666651,166624.883827993,"일"
"1562",53,2018-04-02,94003.7075026402,152810.985684871,"월"
"1563",53,2018-04-03,96126.9624806994,156536.229612304,"화"
"1564",53,2018-04-04,98385.1678315877,160022.538547583,"수"
"1565",53,2018-04-05,100378.938984471,163888.300212996,"목"
"1566",53,2018-04-06,102235.947942171,168231.181796257,"금"
"1567",53,2018-04-07,103822.526004762,170688.31233517,"토"
"1568",53,2018-04-08,99560.3565945421,168128.235535358,"일"
"1569",53,2018-04-09,92850.7876555083,153835.058032486,"월"
"1570",53,2018-04-10,94578.5555957851,156383.365518727,"화"
"1571",53,2018-04-11,96829.1387332352,158629.574707972,"수"
"1572",53,2018-04-12,98901.1053196583,161437.712289421,"목"
"1573",53,2018-04-13,100985.430824608,164601.751412908,"금"
"1574",53,2018-04-14,102767.941061631,167518.311835714,"토"
"1575",53,2018-04-15,98972.7462183304,164855.07368356,"일"
"1576",53,2018-04-16,93086.761100932,150919.983749479,"월"
"1577",53,2018-04-17,94618.8294319884,152342.384925948,"화"
"1578",53,2018-04-18,97354.6379248002,156452.212463265,"수"
"1579",53,2018-04-19,99567.9963480701,160239.863797038,"목"
"1580",53,2018-04-20,101807.213798413,163598.916374287,"금"
"1581",53,2018-04-21,103820.714109893,167038.118722664,"토"
"1582",53,2018-04-22,100328.223629546,164844.707001202,"일"
"1583",53,2018-04-23,95364.7908413731,150837.227850577,"월"
"1584",53,2018-04-24,91652.9320218582,144845.831279677,"화"
"1585",53,2018-04-25,94204.3207335519,148862.0067685,"수"
"1586",53,2018-04-26,96499.8350789498,152454.795273784,"목"
"1587",53,2018-04-27,98857.7946428538,157044.793466234,"금"
"1588",53,2018-04-28,100046.510324843,160916.66267105,"토"
"1589",53,2018-04-29,94852.3782803226,157468.233084088,"일"
"1590",53,2018-04-30,88882.9845462465,144957.233823251,"월"
"1591",54,2018-04-01,6525.98700970635,11586.2351870179,"일"
"1592",54,2018-04-02,6551.81950537038,11402.885604003,"월"
"1593",54,2018-04-03,6418.93566229709,11184.7201671475,"화"
"1594",54,2018-04-04,6302.28278359323,11150.8635464224,"수"
"1595",54,2018-04-05,6256.73207408671,11013.7327933266,"목"
"1596",54,2018-04-06,6185.27423478703,10888.1049677782,"금"
"1597",54,2018-04-07,6124.32946038422,10868.3101521471,"토"
"1598",54,2018-04-08,6240.42380258508,10897.2780898689,"일"
"1599",54,2018-04-09,6309.97330184599,10953.1009101702,"월"
"1600",54,2018-04-10,6219.99956506409,10991.3943543443,"화"
"1601",54,2018-04-11,6183.22143543772,10916.614474384,"수"
"1602",54,2018-04-12,6137.85228164752,11007.9885622792,"목"
"1603",54,2018-04-13,6083.30895946638,11074.6208688184,"금"
"1604",54,2018-04-14,6086.16415246252,11061.533936645,"토"
"1605",54,2018-04-15,6155.07382218424,11234.4451095255,"일"
"1606",54,2018-04-16,6228.10441786901,11055.1933826284,"월"
"1607",54,2018-04-17,6194.55851884108,10884.7894029149,"화"
"1608",54,2018-04-18,6114.91942027131,10747.4326814343,"수"
"1609",54,2018-04-19,6080.54986012364,10766.8522120057,"목"
"1610",54,2018-04-20,6086.27188835205,10756.6375871424,"금"
"1611",54,2018-04-21,6089.30448419951,10886.568170929,"토"
"1612",54,2018-04-22,6174.61204432751,11033.8442519087,"일"
"1613",54,2018-04-23,6255.24833460494,10860.8407767575,"월"
"1614",54,2018-04-24,6258.11389817561,10771.0640274787,"화"
"1615",54,2018-04-25,6221.82939480775,10829.379734312,"수"
"1616",54,2018-04-26,6190.72540141069,10777.3013892265,"목"
"1617",54,2018-04-27,6216.08946391747,10829.945688942,"금"
"1618",54,2018-04-28,6205.4683524203,10849.7281410833,"토"
"1619",54,2018-04-29,6313.32798767724,11025.5206855113,"일"
"1620",54,2018-04-30,6295.99467881933,10856.9893361555,"월"
"1621",55,2018-04-01,92053.7598220154,35395.0347077791,"일"
"1622",55,2018-04-02,74352.1702756594,30872.964589544,"월"
"1623",55,2018-04-03,34849.6115667646,27970.3413057538,"화"
"1624",55,2018-04-04,34765.0055934136,28764.4166209579,"수"
"1625",55,2018-04-05,37066.8478221447,30095.5819519864,"목"
"1626",55,2018-04-06,40307.7857372782,30377.8820169902,"금"
"1627",55,2018-04-07,59623.7229976633,33051.0064524488,"토"
"1628",55,2018-04-08,95273.6431363021,36369.5909618153,"일"
"1629",55,2018-04-09,75671.2959372792,31082.1295474875,"월"
"1630",55,2018-04-10,33642.7785612561,28292.6902619198,"화"
"1631",55,2018-04-11,35285.8913716239,29398.8639622564,"수"
"1632",55,2018-04-12,36553.9161691919,29420.6817385358,"목"
"1633",55,2018-04-13,41691.6603368908,30022.225133162,"금"
"1634",55,2018-04-14,62937.5954029381,35012.2098213471,"토"
"1635",55,2018-04-15,100264.532266493,35552.1241323153,"일"
"1636",55,2018-04-16,80279.3212489161,30690.9117442849,"월"
"1637",55,2018-04-17,37680.8162438973,28147.107126407,"화"
"1638",55,2018-04-18,38773.9277329437,29712.1700284941,"수"
"1639",55,2018-04-19,36338.1610317805,26040.5587299492,"목"
"1640",55,2018-04-20,42900.566150658,26482.5525238588,"금"
"1641",55,2018-04-21,64805.5518322242,27880.6062341475,"토"
"1642",55,2018-04-22,99205.7257586886,29838.4405714466,"일"
"1643",55,2018-04-23,111295.200748708,28491.6460352139,"월"
"1644",55,2018-04-24,92573.2377339083,26401.4896440831,"화"
"1645",55,2018-04-25,42390.3176596783,24686.0239355825,"수"
"1646",55,2018-04-26,38517.2560532608,24576.5962495506,"목"
"1647",55,2018-04-27,45457.5411685082,25819.8641344394,"금"
"1648",55,2018-04-28,65303.6879448061,27945.9857224225,"토"
"1649",55,2018-04-29,90749.3177555255,29467.8008941611,"일"
"1650",55,2018-04-30,87379.2228014656,26919.1774202878,"월"
"1651",56,2018-04-01,8800.38175419597,6857.34568103164,"일"
"1652",56,2018-04-02,8651.93352857942,6101.56664483862,"월"
"1653",56,2018-04-03,8429.54203850857,6200.59157307695,"화"
"1654",56,2018-04-04,8404.09043828815,6669.82871906749,"수"
"1655",56,2018-04-05,8487.51885782929,7356.92720172736,"목"
"1656",56,2018-04-06,8501.99408839891,7336.40881800558,"금"
"1657",56,2018-04-07,8554.76866592799,7521.24318276056,"토"
"1658",56,2018-04-08,9006.12508648119,7474.45498575393,"일"
"1659",56,2018-04-09,9107.88124272881,6469.03903064597,"월"
"1660",56,2018-04-10,8770.35638865361,5987.02855958355,"화"
"1661",56,2018-04-11,8648.98466251729,6499.84513251992,"수"
"1662",56,2018-04-12,8638.19269772063,7431.00946182933,"목"
"1663",56,2018-04-13,8610.23081337476,7180.75538635227,"금"
"1664",56,2018-04-14,8637.43476119909,6974.55453671094,"토"
"1665",56,2018-04-15,9020.82532522305,6865.16237774428,"일"
"1666",56,2018-04-16,9241.03067829516,6193.83902531324,"월"
"1667",56,2018-04-17,8818.15153386982,5561.8171268609,"화"
"1668",56,2018-04-18,8723.7157186503,6427.86772317035,"수"
"1669",56,2018-04-19,8747.75241211412,7042.26482213656,"목"
"1670",56,2018-04-20,8650.30081414986,6770.58176435809,"금"
"1671",56,2018-04-21,8839.58300203676,6853.14169055868,"토"
"1672",56,2018-04-22,9119.79983522259,6257.93521271828,"일"
"1673",56,2018-04-23,9502.7851609777,5652.58615064857,"월"
"1674",56,2018-04-24,9554.39613750817,5412.22083911414,"화"
"1675",56,2018-04-25,9113.29204361847,5272.20502410068,"수"
"1676",56,2018-04-26,8899.40626171118,5712.22596913198,"목"
"1677",56,2018-04-27,8831.82761126116,6172.8008489771,"금"
"1678",56,2018-04-28,9149.01256476201,6383.41960702595,"토"
"1679",56,2018-04-29,9715.6408605678,7999.11429224165,"일"
"1680",56,2018-04-30,9935.36379209299,6262.38623016453,"월"
"1681",57,2018-04-01,152374.656126979,125989.663972341,"일"
"1682",57,2018-04-02,141084.746390968,124991.314750647,"월"
"1683",57,2018-04-03,113345.83385645,124095.717148165,"화"
"1684",57,2018-04-04,116591.78540582,123119.442412104,"수"
"1685",57,2018-04-05,114970.107211305,122574.994040208,"목"
"1686",57,2018-04-06,117972.801487882,122582.962464532,"금"
"1687",57,2018-04-07,133217.992120144,123076.68490925,"토"
"1688",57,2018-04-08,149791.904276595,124598.862921145,"일"
"1689",57,2018-04-09,128971.376472821,122970.362289846,"월"
"1690",57,2018-04-10,119976.594657005,122526.527743273,"화"
"1691",57,2018-04-11,115892.270020141,121861.977407509,"수"
"1692",57,2018-04-12,125617.357061544,121795.548808657,"목"
"1693",57,2018-04-13,130527.675372317,122364.477569242,"금"
"1694",57,2018-04-14,141170.29640215,123514.202394885,"토"
"1695",57,2018-04-15,165086.418873293,125999.960853478,"일"
"1696",57,2018-04-16,148068.125102066,126038.555895596,"월"
"1697",57,2018-04-17,125104.518154638,125533.263902923,"화"
"1698",57,2018-04-18,126056.937034319,125746.162618913,"수"
"1699",57,2018-04-19,132708.560252331,126183.994885589,"목"
"1700",57,2018-04-20,139234.5685569,126965.708875565,"금"
"1701",57,2018-04-21,166834.175353238,128463.789033715,"토"
"1702",57,2018-04-22,186568.695324603,130795.510032417,"일"
"1703",57,2018-04-23,178962.502855514,129820.503155949,"월"
"1704",57,2018-04-24,188200.389271026,129970.788065152,"화"
"1705",57,2018-04-25,140544.150617405,129651.422335219,"수"
"1706",57,2018-04-26,142173.89225561,129466.585219816,"목"
"1707",57,2018-04-27,142402.984854383,130174.227911749,"금"
"1708",57,2018-04-28,159119.894822819,130995.374799722,"토"
"1709",57,2018-04-29,165037.60877205,131581.695942532,"일"
"1710",57,2018-04-30,159185.386898182,131004.10384654,"월"
"1711",58,2018-04-01,81487.8290101967,110524.469349675,"일"
"1712",58,2018-04-02,78398.3113155426,105095.584346572,"월"
"1713",58,2018-04-03,79518.5772224925,106761.177705033,"화"
"1714",58,2018-04-04,80356.8064893653,108359.779503093,"수"
"1715",58,2018-04-05,80888.0801987871,109436.76350021,"목"
"1716",58,2018-04-06,81509.0714911482,111334.393566051,"금"
"1717",58,2018-04-07,82283.8491216087,112552.647763939,"토"
"1718",58,2018-04-08,79732.7382768544,109732.019992232,"일"
"1719",58,2018-04-09,76491.2424290993,104075.087674574,"월"
"1720",58,2018-04-10,77925.7686152044,106296.021966734,"화"
"1721",58,2018-04-11,78913.5160206799,108011.210464338,"수"
"1722",58,2018-04-12,80154.6261328719,109677.709320975,"목"
"1723",58,2018-04-13,81312.4724447584,110936.474835244,"금"
"1724",58,2018-04-14,81962.2345096264,112444.545674168,"토"
"1725",58,2018-04-15,79940.9998051847,110116.241881369,"일"
"1726",58,2018-04-16,76853.8979030092,105035.825200198,"월"
"1727",58,2018-04-17,78130.2967861766,106499.52038973,"화"
"1728",58,2018-04-18,79542.8215703335,108929.459242622,"수"
"1729",58,2018-04-19,80526.3247474099,110261.770015034,"목"
"1730",58,2018-04-20,81555.8488473555,111791.724278517,"금"
"1731",58,2018-04-21,82873.4713837726,113161.451508801,"토"
"1732",58,2018-04-22,80669.5784987213,109583.777949404,"일"
"1733",58,2018-04-23,78141.9704570764,103335.221422557,"월"
"1734",58,2018-04-24,75989.475119305,97929.9884713593,"화"
"1735",58,2018-04-25,77959.604092762,101116.295765647,"수"
"1736",58,2018-04-26,79860.9649833526,104164.247474752,"목"
"1737",58,2018-04-27,81132.6286137526,106757.584687882,"금"
"1738",58,2018-04-28,82039.596580681,108778.223971168,"토"
"1739",58,2018-04-29,79252.1477260839,104888.198446255,"일"
"1740",58,2018-04-30,76072.6530300603,100048.14550982,"월"
"1741",59,2018-04-01,119023.282738332,152419.526280984,"일"
"1742",59,2018-04-02,113697.357383258,142262.94125494,"월"
"1743",59,2018-04-03,107977.455821718,146983.105358543,"화"
"1744",59,2018-04-04,107441.950178275,146987.557709545,"수"
"1745",59,2018-04-05,105903.494819396,149472.180930036,"목"
"1746",59,2018-04-06,105993.100209016,149191.84789955,"금"
"1747",59,2018-04-07,112243.624018001,156291.709469393,"토"
"1748",59,2018-04-08,118610.981227449,152837.169292832,"일"
"1749",59,2018-04-09,114380.337802457,140865.271900725,"월"
"1750",59,2018-04-10,105443.070567962,142419.595610144,"화"
"1751",59,2018-04-11,102681.481264207,141714.084507307,"수"
"1752",59,2018-04-12,105670.54026352,145111.504907565,"목"
"1753",59,2018-04-13,104252.992656536,146540.996283311,"금"
"1754",59,2018-04-14,104846.760924483,147552.516924041,"토"
"1755",59,2018-04-15,119080.734909342,151307.031646373,"일"
"1756",59,2018-04-16,116795.093214309,145627.224288819,"월"
"1757",59,2018-04-17,108203.219343235,142254.992854987,"화"
"1758",59,2018-04-18,106656.283536489,143298.353938078,"수"
"1759",59,2018-04-19,106576.770984618,144760.72960303,"목"
"1760",59,2018-04-20,106150.01287811,143115.440743374,"금"
"1761",59,2018-04-21,108472.198789049,146853.651281696,"토"
"1762",59,2018-04-22,122252.437812571,150372.4475909,"일"
"1763",59,2018-04-23,122746.740459851,144112.822580812,"월"
"1764",59,2018-04-24,128625.943843023,148639.341778455,"화"
"1765",59,2018-04-25,111677.754190139,148065.959054951,"수"
"1766",59,2018-04-26,109160.042081451,144906.82413861,"목"
"1767",59,2018-04-27,109252.498799709,148599.204034942,"금"
"1768",59,2018-04-28,112320.821720617,147287.320695351,"토"
"1769",59,2018-04-29,114336.787498818,145103.898201991,"일"
"1770",59,2018-04-30,113837.343885462,139313.23641601,"월"
"1771",60,2018-04-01,6283.53767474221,12029.6502112668,"일"
"1772",60,2018-04-02,6479.87687007482,12649.0604184524,"월"
"1773",60,2018-04-03,6338.93604415667,12209.8657435971,"화"
"1774",60,2018-04-04,6264.31012586746,11867.2166368463,"수"
"1775",60,2018-04-05,6218.11842715983,11713.8697965775,"목"
"1776",60,2018-04-06,6137.1852978279,11412.0631992786,"금"
"1777",60,2018-04-07,6134.77905971517,11646.9893577827,"토"
"1778",60,2018-04-08,6330.39879308819,11716.6229394045,"일"
"1779",60,2018-04-09,6523.19933744235,12657.7395564738,"월"
"1780",60,2018-04-10,6450.22504713252,12396.0497248766,"화"
"1781",60,2018-04-11,6328.05398106271,12259.1054463215,"수"
"1782",60,2018-04-12,6226.77630173446,12075.8495284466,"목"
"1783",60,2018-04-13,6162.35522135733,12002.3887057243,"금"
"1784",60,2018-04-14,6094.61298810951,12005.3494329449,"토"
"1785",60,2018-04-15,6282.79721533999,12400.0396714889,"일"
"1786",60,2018-04-16,6526.07962249844,12845.0302816606,"월"
"1787",60,2018-04-17,6480.26628188256,12267.7554198575,"화"
"1788",60,2018-04-18,6396.93326587499,12191.2192741933,"수"
"1789",60,2018-04-19,6346.39513914013,11999.3612697664,"목"
"1790",60,2018-04-20,6256.59436259337,11788.3874568187,"금"
"1791",60,2018-04-21,6271.92978191079,11762.1743226913,"토"
"1792",60,2018-04-22,6440.04404782818,12469.6816791702,"일"
"1793",60,2018-04-23,6685.15050421093,13135.7586010736,"월"
"1794",60,2018-04-24,6832.02370221719,13099.6763126745,"화"
"1795",60,2018-04-25,6698.52164601281,12687.0824597163,"수"
"1796",60,2018-04-26,6589.70096043365,12416.7014332419,"목"
"1797",60,2018-04-27,6460.83363403343,12146.0796314539,"금"
"1798",60,2018-04-28,6471.54848253893,12302.4231562967,"토"
"1799",60,2018-04-29,6666.8680704594,12745.3196377388,"일"
"1800",60,2018-04-30,6876.89117139054,13027.9919732588,"월"
"1801",61,2018-04-01,3837.91235205134,8643.32583615914,"일"
"1802",61,2018-04-02,4269.66832141056,9876.55272215112,"월"
"1803",61,2018-04-03,3673.31197941148,8764.29156354141,"화"
"1804",61,2018-04-04,3419.49191563628,8343.26040318754,"수"
"1805",61,2018-04-05,3446.24953550625,8136.87268755648,"목"
"1806",61,2018-04-06,3334.66232770127,8103.98574740366,"금"
"1807",61,2018-04-07,3507.87967685936,8082.66192212795,"토"
"1808",61,2018-04-08,3990.96421450485,8587.11594055297,"일"
"1809",61,2018-04-09,4353.78739740172,9908.39649345706,"월"
"1810",61,2018-04-10,3664.99546606569,8991.46595894367,"화"
"1811",61,2018-04-11,3464.17784841037,8273.59888158546,"수"
"1812",61,2018-04-12,3478.7059620182,8181.41501810559,"목"
"1813",61,2018-04-13,3461.33131387135,8047.33039205429,"금"
"1814",61,2018-04-14,3534.38080038509,8152.48909150877,"토"
"1815",61,2018-04-15,3860.98542393269,8423.03786457239,"일"
"1816",61,2018-04-16,4300.74999177198,9845.86243907665,"월"
"1817",61,2018-04-17,3800.34672316839,9099.29500293539,"화"
"1818",61,2018-04-18,3544.30242546622,8559.96022136181,"수"
"1819",61,2018-04-19,3554.34169481993,8260.67693548941,"목"
"1820",61,2018-04-20,3473.46971325044,8171.02843651923,"금"
"1821",61,2018-04-21,3411.55990568116,8037.84017407359,"토"
"1822",61,2018-04-22,3771.01480016524,8531.83566889647,"일"
"1823",61,2018-04-23,4489.26863112864,10078.9104532883,"월"
"1824",61,2018-04-24,4319.03357640649,9731.82161656989,"화"
"1825",61,2018-04-25,3756.1239950623,8726.69828009037,"수"
"1826",61,2018-04-26,3525.16232674307,8295.06090388343,"목"
"1827",61,2018-04-27,3527.24212314015,7978.90468235015,"금"
"1828",61,2018-04-28,3500.67943240559,8136.70149806236,"토"
"1829",61,2018-04-29,3929.67442139853,9052.27577394555,"일"
"1830",61,2018-04-30,4676.02880320129,10723.1855492436,"월"
"1831",62,2018-04-01,12231.4742788307,9158.29789848497,"일"
"1832",62,2018-04-02,12348.9983499854,8862.49266503011,"월"
"1833",62,2018-04-03,12632.6326189881,9047.97904768172,"화"
"1834",62,2018-04-04,12177.6169680362,9209.21846419174,"수"
"1835",62,2018-04-05,12101.2813913338,9261.9822696491,"목"
"1836",62,2018-04-06,12325.0336935598,9528.41167516261,"금"
"1837",62,2018-04-07,12159.9860037579,9553.75838881603,"토"
"1838",62,2018-04-08,12191.6748117943,9203.74967000338,"일"
"1839",62,2018-04-09,12392.2992914162,8941.90469441808,"월"
"1840",62,2018-04-10,12080.4507965184,9181.62204139856,"화"
"1841",62,2018-04-11,12063.1743782803,9454.81129085638,"수"
"1842",62,2018-04-12,11983.4813153877,9476.62299060778,"목"
"1843",62,2018-04-13,12153.3065579523,9673.07456961718,"금"
"1844",62,2018-04-14,12447.0276965165,9678.8784721292,"토"
"1845",62,2018-04-15,12213.4704664328,9423.04126366424,"일"
"1846",62,2018-04-16,11640.7007980183,9058.5294063392,"월"
"1847",62,2018-04-17,12206.7139112639,9222.66795597592,"화"
"1848",62,2018-04-18,12286.4892722803,9429.88757645638,"수"
"1849",62,2018-04-19,12712.6834648527,9458.14947286967,"목"
"1850",62,2018-04-20,12669.4508146669,9435.69956664273,"금"
"1851",62,2018-04-21,12333.1792866128,9487.28189481888,"토"
"1852",62,2018-04-22,11432.7885258575,9048.78291331185,"일"
"1853",62,2018-04-23,10920.194696962,8697.69113473271,"월"
"1854",62,2018-04-24,13111.7612201721,8820.62387930517,"화"
"1855",62,2018-04-25,12700.1166720914,9102.86602912553,"수"
"1856",62,2018-04-26,12503.3293543638,9244.08322213637,"목"
"1857",62,2018-04-27,12544.3424328255,9266.26741518657,"금"
"1858",62,2018-04-28,12256.0368506027,9324.62509069055,"토"
"1859",62,2018-04-29,11498.672614326,9053.75367222716,"일"
"1860",62,2018-04-30,10254.6119134663,8720.99034444381,"월"
"1861",63,2018-04-01,46404.9192441779,17437.7255634104,"일"
"1862",63,2018-04-02,37094.6155165786,17295.4255694073,"월"
"1863",63,2018-04-03,18516.2282419249,16901.4712412646,"화"
"1864",63,2018-04-04,18082.0287055096,16631.4623998342,"수"
"1865",63,2018-04-05,20137.8640859851,16692.0729979785,"목"
"1866",63,2018-04-06,21352.9196710571,16760.8040124574,"금"
"1867",63,2018-04-07,30502.3951159933,17076.0215270345,"토"
"1868",63,2018-04-08,48659.7995898087,17619.4312637535,"일"
"1869",63,2018-04-09,38169.693514883,17457.7329871243,"월"
"1870",63,2018-04-10,17659.3559657305,17087.8277729992,"화"
"1871",63,2018-04-11,18445.9479973532,16795.1100668357,"수"
"1872",63,2018-04-12,19441.9341540288,16638.5563935392,"목"
"1873",63,2018-04-13,22197.8178048616,16576.249599634,"금"
"1874",63,2018-04-14,31667.3739550316,17088.0934869324,"토"
"1875",63,2018-04-15,51352.6985769729,17628.526616372,"일"
"1876",63,2018-04-16,38002.8825741148,17522.8629722647,"월"
"1877",63,2018-04-17,19980.1915041087,17059.4350831351,"화"
"1878",63,2018-04-18,20789.9464660211,16724.0718754718,"수"
"1879",63,2018-04-19,21916.9254939156,16428.764204242,"목"
"1880",63,2018-04-20,24949.7994926609,16313.5315637523,"금"
"1881",63,2018-04-21,35344.3128048818,16394.222649602,"토"
"1882",63,2018-04-22,53999.7666631006,17062.8141562581,"일"
"1883",63,2018-04-23,60187.590914698,17088.8713566666,"월"
"1884",63,2018-04-24,50418.645837969,16766.1075184644,"화"
"1885",63,2018-04-25,24135.7375980666,16440.7553948674,"수"
"1886",63,2018-04-26,22227.1261808426,16130.7077391158,"목"
"1887",63,2018-04-27,25805.7634115268,16024.1596723349,"금"
"1888",63,2018-04-28,35256.3752074681,16089.0648567986,"토"
"1889",63,2018-04-29,51201.9458170911,16410.7845498328,"일"
"1890",63,2018-04-30,45968.3460002538,16274.6063776877,"월"
"1891",64,2018-04-01,23573.4626404437,21767.5259498461,"일"
"1892",64,2018-04-02,23379.9063196441,21280.2240255537,"월"
"1893",64,2018-04-03,22802.9161511483,21390.0115106856,"화"
"1894",64,2018-04-04,22473.4584242679,21551.2380836355,"수"
